Zeitstempel: 18.9.2013 14:17:56
Signalquelle: Sample/Hold Verstärker
Modus: AM


Bemerkung: Durchlaufzeit 100s
FM
Frequenz 1510Hz
Richtung min->max
min Amplitude 0.01V
max Amplitude 0.40V

Amplitude in V	S/H-Signal in V
0,064722	-0,213623
0,064783	-0,173950
0,064844	-0,177002
0,064905	-0,173035
0,064966	-0,167236
0,065027	-0,217285
0,065087	-0,176086
0,065148	-0,172119
0,065209	-0,164795
0,065270	-0,182190
0,065331	-0,144043
0,065392	-0,227356
0,065453	-0,227051
0,065514	-0,169067
0,065575	-0,179138
0,065636	-0,199890
0,065697	-0,227966
0,065758	-0,204163
0,065819	-0,215454
0,065880	-0,199890
0,065941	-0,195312
0,066002	-0,192871
0,066062	-0,211792
0,066123	-0,168152
0,066184	-0,197143
0,066245	-0,170288
0,066306	-0,173645
0,066367	-0,214844
0,066428	-0,196228
0,066489	-0,218506
0,066550	-0,216064
0,066611	-0,235901
0,066672	-0,220032
0,066733	-0,212402
0,066794	-0,215759
0,066855	-0,215454
0,066916	-0,161743
0,066977	-0,231934
0,067037	-0,239563
0,067098	-0,239258
0,067159	-0,242920
0,067220	-0,212097
0,067281	-0,244751
0,067342	-0,215759
0,067403	-0,213928
0,067464	-0,224304
0,067525	-0,250854
0,067586	-0,259399
0,067647	-0,274353
0,067708	-0,273743
0,067769	-0,267944
0,067830	-0,218506
0,067891	-0,257873
0,067952	-0,255432
0,068013	-0,239563
0,068073	-0,239563
0,068134	-0,250549
0,068195	-0,282898
0,068256	-0,282593
0,068317	-0,239868
0,068378	-0,249023
0,068439	-0,254211
0,068500	-0,249939
0,068561	-0,255432
0,068622	-0,256653
0,068683	-0,240478
0,068744	-0,236816
0,068805	-0,232849
0,068866	-0,268860
0,068927	-0,282288
0,068987	-0,228577
0,069048	-0,272827
0,069109	-0,262146
0,069170	-0,178223
0,069231	-0,210571
0,069292	-0,251770
0,069353	-0,250854
0,069414	-0,278931
0,069475	-0,256042
0,069536	-0,295105
0,069597	-0,293579
0,069658	-0,296631
0,069719	-0,284119
0,069780	-0,260010
0,069841	-0,274963
0,069902	-0,271301
0,069962	-0,268860
0,070023	-0,259705
0,070084	-0,279236
0,070145	-0,264892
0,070206	-0,264892
0,070267	-0,289917
0,070328	-0,285950
0,070389	-0,253601
0,070450	-0,252075
0,070511	-0,256348
0,070572	-0,294189
0,070633	-0,248413
0,070694	-0,258484
0,070755	-0,257263
0,070816	-0,307007
0,070877	-0,277710
0,070938	-0,291748
0,070998	-0,286865
0,071059	-0,271301
0,071120	-0,285644
0,071181	-0,258484
0,071242	-0,316162
0,071303	-0,314636
0,071364	-0,293579
0,071425	-0,282898
0,071486	-0,295715
0,071547	-0,292969
0,071608	-0,316467
0,071669	-0,293274
0,071730	-0,306702
0,071791	-0,285339
0,071852	-0,282288
0,071913	-0,257568
0,071973	-0,313110
0,072034	-0,354919
0,072095	-0,292969
0,072156	-0,289917
0,072217	-0,287781
0,072278	-0,298157
0,072339	-0,330200
0,072400	-0,328674
0,072461	-0,326538
0,072522	-0,304565
0,072583	-0,307922
0,072644	-0,326538
0,072705	-0,327454
0,072766	-0,316467
0,072827	-0,335998
0,072888	-0,351257
0,072948	-0,350952
0,073009	-0,340881
0,073070	-0,335083
0,073131	-0,337830
0,073192	-0,286560
0,073253	-0,285339
0,073314	-0,358276
0,073375	-0,321655
0,073436	-0,293579
0,073497	-0,290222
0,073558	-0,351868
0,073619	-0,318603
0,073680	-0,344543
0,073741	-0,345459
0,073802	-0,344238
0,073862	-0,331116
0,073923	-0,336609
0,073984	-0,352783
0,074045	-0,349426
0,074106	-0,311584
0,074167	-0,355835
0,074228	-0,340881
0,074289	-0,355835
0,074350	-0,354919
0,074411	-0,348205
0,074472	-0,355835
0,074533	-0,340881
0,074594	-0,359192
0,074655	-0,363159
0,074716	-0,337830
0,074777	-0,330200
0,074838	-0,351868
0,074898	-0,350342
0,074959	-0,390930
0,075020	-0,395508
0,075081	-0,367126
0,075142	-0,358887
0,075203	-0,358581
0,075264	-0,357971
0,075325	-0,360107
0,075386	-0,337830
0,075447	-0,334167
0,075508	-0,373535
0,075569	-0,337830
0,075630	-0,348511
0,075691	-0,332336
0,075752	-0,331116
0,075813	-0,359802
0,075873	-0,349426
0,075934	-0,359192
0,075995	-0,354004
0,076056	-0,372925
0,076117	-0,406189
0,076178	-0,364990
0,076239	-0,365906
0,076300	-0,365601
0,076361	-0,362244
0,076422	-0,356750
0,076483	-0,420837
0,076544	-0,353699
0,076605	-0,358581
0,076666	-0,422974
0,076727	-0,411987
0,076788	-0,407410
0,076848	-0,407104
0,076909	-0,384827
0,076970	-0,408935
0,077031	-0,409851
0,077092	-0,419006
0,077153	-0,419006
0,077214	-0,373840
0,077275	-0,383911
0,077336	-0,398865
0,077397	-0,397949
0,077458	-0,393371
0,077519	-0,388794
0,077580	-0,406189
0,077641	-0,409851
0,077702	-0,406494
0,077762	-0,378418
0,077823	-0,397644
0,077884	-0,429993
0,077945	-0,428162
0,078006	-0,368957
0,078067	-0,377502
0,078128	-0,397339
0,078189	-0,381164
0,078250	-0,380554
0,078311	-0,404968
0,078372	-0,390625
0,078433	-0,417786
0,078494	-0,382080
0,078555	-0,382996
0,078616	-0,375671
0,078677	-0,417480
0,078737	-0,404358
0,078798	-0,403137
0,078859	-0,381164
0,078920	-0,357056
0,078981	-0,371704
0,079042	-0,455627
0,079103	-0,455322
0,079164	-0,431518
0,079225	-0,395203
0,079286	-0,397339
0,079347	-0,394592
0,079408	-0,437012
0,079469	-0,407104
0,079530	-0,431518
0,079591	-0,393066
0,079652	-0,391846
0,079713	-0,384521
0,079773	-0,391846
0,079834	-0,404968
0,079895	-0,418396
0,079956	-0,423889
0,080017	-0,411987
0,080078	-0,428162
0,080139	-0,380859
0,080200	-0,381775
0,080261	-0,409851
0,080322	-0,442505
0,080383	-0,411682
0,080444	-0,408630
0,080505	-0,429382
0,080566	-0,463867
0,080627	-0,428162
0,080688	-0,420227
0,080748	-0,418701
0,080809	-0,398559
0,080870	-0,428162
0,080931	-0,442810
0,080992	-0,407410
0,081053	-0,412598
0,081114	-0,441589
0,081175	-0,436706
0,081236	-0,431518
0,081297	-0,430603
0,081358	-0,416565
0,081419	-0,392151
0,081480	-0,429993
0,081541	-0,418701
0,081602	-0,417786
0,081662	-0,447082
0,081723	-0,418091
0,081784	-0,469665
0,081845	-0,469665
0,081906	-0,422974
0,081967	-0,460510
0,082028	-0,405884
0,082089	-0,438232
0,082150	-0,437927
0,082211	-0,461426
0,082272	-0,437622
0,082333	-0,437622
0,082394	-0,436401
0,082455	-0,440369
0,082516	-0,472412
0,082577	-0,453491
0,082638	-0,466919
0,082698	-0,466309
0,082759	-0,448913
0,082820	-0,448303
0,082881	-0,444031
0,082942	-0,445251
0,083003	-0,443115
0,083064	-0,432434
0,083125	-0,456238
0,083186	-0,451050
0,083247	-0,450439
0,083308	-0,481262
0,083369	-0,459900
0,083430	-0,456543
0,083491	-0,440063
0,083552	-0,440979
0,083612	-0,433960
0,083673	-0,436706
0,083734	-0,440369
0,083795	-0,442200
0,083856	-0,462036
0,083917	-0,413208
0,083978	-0,433960
0,084039	-0,451050
0,084100	-0,451660
0,084161	-0,442200
0,084222	-0,460815
0,084283	-0,437317
0,084344	-0,436706
0,084405	-0,466309
0,084466	-0,442200
0,084527	-0,406189
0,084588	-0,469055
0,084648	-0,469360
