Zeitstempel: 18.9.2013 12:52:23
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 50mV
Richtung min-<-max
min Frequenz 1200Hz
max Frequenz 1800Hz

Frequenz in Hz	S/H-Signal in V
1762,031250	-0,633240
1761,937500	-0,658569
1761,843750	-0,656433
1761,750000	-0,632019
1761,656250	-0,631103
1761,562500	-0,653992
1761,468750	-0,645447
1761,375000	-0,643921
1761,281250	-0,638428
1761,187500	-0,602112
1761,093750	-0,626526
1761,000000	-0,625305
1760,906250	-0,650024
1760,812500	-0,626831
1760,718750	-0,651550
1760,625000	-0,633545
1760,531250	-0,630493
1760,437500	-0,672607
1760,343750	-0,603943
1760,250000	-0,627441
1760,156250	-0,636902
1760,062500	-0,623779
1759,968750	-0,619507
1759,875000	-0,649109
1759,781250	-0,614319
1759,687500	-0,616760
1759,593750	-0,646667
1759,500000	-0,669250
1759,406250	-0,639343
1759,312500	-0,642395
1759,218750	-0,641174
1759,125000	-0,650024
1759,031250	-0,625915
1758,937500	-0,665588
1758,843750	-0,666504
1758,750000	-0,639648
1758,656250	-0,663757
1758,562500	-0,620727
1758,468750	-0,641479
1758,375000	-0,640869
1758,281250	-0,657043
1758,187500	-0,653076
1758,093750	-0,627441
1758,000000	-0,625305
1757,906250	-0,637817
1757,812500	-0,640564
1757,718750	-0,648498
1757,625000	-0,679016
1757,531250	-0,678101
1757,437500	-0,658874
1757,343750	-0,657349
1757,250000	-0,643921
1757,156250	-0,644531
1757,062500	-0,661011
1756,968750	-0,604553
1756,875000	-0,640564
1756,781250	-0,639954
1756,687500	-0,640564
1756,593750	-0,621033
1756,500000	-0,655823
1756,406250	-0,640564
1756,312500	-0,636902
1756,218750	-0,643616
1756,125000	-0,651245
1756,031250	-0,648498
1755,937500	-0,632019
1755,843750	-0,632019
1755,750000	-0,630188
1755,656250	-0,637512
1755,562500	-0,630188
1755,468750	-0,626221
1755,375000	-0,625915
1755,281250	-0,650635
1755,187500	-0,649719
1755,093750	-0,648804
1755,000000	-0,648193
1754,906250	-0,656433
1754,812500	-0,654297
1754,718750	-0,642395
1754,625000	-0,658264
1754,531250	-0,656738
1754,437500	-0,666199
1754,343750	-0,655212
1754,250000	-0,627136
1754,156250	-0,626221
1754,062500	-0,639954
1753,968750	-0,619812
1753,875000	-0,648498
1753,781250	-0,643005
1753,687500	-0,643310
1753,593750	-0,668945
1753,500000	-0,634766
1753,406250	-0,661316
1753,312500	-0,658874
1753,218750	-0,662537
1753,125000	-0,618896
1753,031250	-0,644226
1752,937500	-0,623779
1752,843750	-0,621643
1752,750000	-0,650330
1752,656250	-0,625000
1752,562500	-0,642395
1752,468750	-0,622559
1752,375000	-0,627441
1752,281250	-0,658569
1752,187500	-0,629578
1752,093750	-0,652161
1752,000000	-0,651550
1751,906250	-0,655517
1751,812500	-0,657654
1751,718750	-0,633545
1751,625000	-0,635681
1751,531250	-0,635681
1751,437500	-0,650024
1751,343750	-0,653686
1751,250000	-0,613403
1751,156250	-0,612183
1751,062500	-0,611267
1750,968750	-0,626221
1750,875000	-0,616455
1750,781250	-0,635681
1750,687500	-0,639038
1750,593750	-0,646362
1750,500000	-0,639954
1750,406250	-0,613708
1750,312500	-0,610657
1750,218750	-0,667419
1750,125000	-0,644531
1750,031250	-0,642700
1749,937500	-0,634460
1749,843750	-0,632019
1749,750000	-0,661926
1749,656250	-0,662231
1749,562500	-0,661316
1749,468750	-0,655517
1749,375000	-0,660095
1749,281250	-0,640564
1749,187500	-0,626831
1749,093750	-0,628967
1749,000000	-0,629272
1748,906250	-0,619202
1748,812500	-0,619812
1748,718750	-0,617371
1748,625000	-0,644531
1748,531250	-0,644226
1748,437500	-0,656433
1748,343750	-0,626831
1748,250000	-0,637512
1748,156250	-0,617981
1748,062500	-0,618591
1747,968750	-0,633545
1747,875000	-0,614319
1747,781250	-0,632629
1747,687500	-0,630798
1747,593750	-0,598450
1747,500000	-0,642395
1747,406250	-0,600281
1747,312500	-0,597229
1747,218750	-0,654297
1747,125000	-0,637207
1747,031250	-0,654602
1746,937500	-0,680542
1746,843750	-0,681457
1746,750000	-0,611572
1746,656250	-0,638428
1746,562500	-0,588989
1746,468750	-0,649719
1746,375000	-0,650940
1746,281250	-0,643921
1746,187500	-0,653076
1746,093750	-0,612793
1746,000000	-0,613403
1745,906250	-0,611572
1745,812500	-0,613708
1745,718750	-0,634766
1745,625000	-0,650330
1745,531250	-0,651245
1745,437500	-0,640564
1745,343750	-0,611877
1745,250000	-0,653076
1745,156250	-0,671997
1745,062500	-0,665283
1744,968750	-0,693054
1744,875000	-0,614624
1744,781250	-0,661926
1744,687500	-0,661316
1744,593750	-0,654602
1744,500000	-0,635376
1744,406250	-0,606384
1744,312500	-0,651855
1744,218750	-0,651855
1744,125000	-0,623779
1744,031250	-0,674744
1743,937500	-0,657959
1743,843750	-0,660705
1743,750000	-0,630188
1743,656250	-0,608215
1743,562500	-0,636902
1743,468750	-0,625610
1743,375000	-0,625610
1743,281250	-0,622253
1743,187500	-0,643310
1743,093750	-0,597534
1743,000000	-0,596008
1742,906250	-0,645752
1742,812500	-0,652161
1742,718750	-0,651855
1742,625000	-0,651550
1742,531250	-0,651550
1742,437500	-0,658874
1742,343750	-0,656433
1742,250000	-0,653686
1742,156250	-0,634766
1742,062500	-0,636291
1741,968750	-0,600281
1741,875000	-0,654602
1741,781250	-0,628357
1741,687500	-0,628357
1741,593750	-0,661926
1741,500000	-0,645447
1741,406250	-0,650024
1741,312500	-0,646667
1741,218750	-0,625915
1741,125000	-0,639648
1741,031250	-0,645447
1740,937500	-0,617065
1740,843750	-0,618896
1740,750000	-0,648498
1740,656250	-0,623779
1740,562500	-0,670166
1740,468750	-0,623779
1740,375000	-0,629272
1740,281250	-0,631103
1740,187500	-0,663147
1740,093750	-0,644531
1740,000000	-0,642395
1739,906250	-0,654297
1739,812500	-0,654297
1739,718750	-0,664978
1739,625000	-0,631409
1739,531250	-0,630798
1739,437500	-0,637817
1739,343750	-0,658264
1739,250000	-0,667725
1739,156250	-0,667725
1739,062500	-0,636291
1738,968750	-0,630798
1738,875000	-0,631714
1738,781250	-0,631409
1738,687500	-0,630493
1738,593750	-0,641479
1738,500000	-0,639954
1738,406250	-0,634460
1738,312500	-0,636291
1738,218750	-0,637207
1738,125000	-0,631714
1738,031250	-0,636291
1737,937500	-0,629883
1737,843750	-0,629578
1737,750000	-0,635376
1737,656250	-0,635986
1737,562500	-0,616150
1737,468750	-0,596008
1737,375000	-0,596313
1737,281250	-0,596008
1737,187500	-0,675049
1737,093750	-0,653381
1737,000000	-0,650940
1736,906250	-0,614014
1736,812500	-0,641785
1736,718750	-0,664978
1736,625000	-0,646667
1736,531250	-0,646973
1736,437500	-0,636597
1736,343750	-0,618591
1736,250000	-0,638733
1736,156250	-0,637207
1736,062500	-0,593872
1735,968750	-0,635681
1735,875000	-0,606689
1735,781250	-0,671997
1735,687500	-0,671692
1735,593750	-0,634766
1735,500000	-0,633545
1735,406250	-0,671387
1735,312500	-0,637817
1735,218750	-0,635681
1735,125000	-0,635071
1735,031250	-0,641174
1734,937500	-0,613403
1734,843750	-0,613098
1734,750000	-0,637207
1734,656250	-0,603943
1734,562500	-0,596619
1734,468750	-0,662231
1734,375000	-0,661316
1734,281250	-0,650635
1734,187500	-0,613098
1734,093750	-0,633850
1734,000000	-0,632324
1733,906250	-0,657349
1733,812500	-0,632324
1733,718750	-0,645142
1733,625000	-0,635071
1733,531250	-0,634460
1733,437500	-0,634460
1733,343750	-0,640259
1733,250000	-0,655212
1733,156250	-0,642395
1733,062500	-0,633545
1732,968750	-0,636291
1732,875000	-0,652771
1732,781250	-0,633545
1732,687500	-0,632019
1732,593750	-0,633850
1732,500000	-0,643921
1732,406250	-0,612488
1732,312500	-0,650024
1732,218750	-0,649414
1732,125000	-0,668335
1732,031250	-0,622253
1731,937500	-0,618896
1731,843750	-0,617065
1731,750000	-0,647888
1731,656250	-0,632629
1731,562500	-0,642395
1731,468750	-0,629883
1731,375000	-0,627746
1731,281250	-0,633545
1731,187500	-0,612183
1731,093750	-0,641785
1731,000000	-0,639343
1730,906250	-0,632629
