Zeitstempel: 18.9.2013 14:20:42
Signalquelle: Sample/Hold Verstärker
Modus: AM


Bemerkung: Durchlaufzeit 100s
FM
Frequenz 1490Hz
Richtung min->max
min Amplitude 0.01V
max Amplitude 0.40V

Amplitude in V	S/H-Signal in V
0.086964	-0.486145
0.087025	-0.485840
0.087086	-0.478210
0.087147	-0.501404
0.087208	-0.477295
0.087269	-0.488892
0.087330	-0.491333
0.087391	-0.491028
0.087452	-0.500488
0.087513	-0.488281
0.087573	-0.488281
0.087634	-0.498047
0.087695	-0.475159
0.087756	-0.507202
0.087817	-0.479126
0.087878	-0.478821
0.087939	-0.499878
0.088000	-0.508118
0.088061	-0.487366
0.088122	-0.482788
0.088183	-0.475464
0.088244	-0.498352
0.088305	-0.464783
0.088366	-0.467834
0.088427	-0.467224
0.088487	-0.486450
0.088548	-0.459289
0.088609	-0.490112
0.088670	-0.483093
0.088731	-0.486450
0.088792	-0.483093
0.088853	-0.483704
0.088914	-0.487976
0.088975	-0.487060
0.089036	-0.466003
0.089097	-0.463867
0.089158	-0.464783
0.089219	-0.478516
0.089280	-0.478210
0.089341	-0.464477
0.089402	-0.485535
0.089462	-0.451050
0.089523	-0.449829
0.089584	-0.485229
0.089645	-0.447082
0.089706	-0.440063
0.089767	-0.470886
0.089828	-0.472107
0.089889	-0.471802
0.089950	-0.491028
0.090011	-0.486450
0.090072	-0.484314
0.090133	-0.457764
0.090194	-0.475769
0.090255	-0.453186
0.090316	-0.449829
0.090377	-0.449524
0.090437	-0.445557
0.090498	-0.430603
0.090559	-0.450134
0.090620	-0.467224
0.090681	-0.471802
0.090742	-0.470581
0.090803	-0.466003
0.090864	-0.462036
0.090925	-0.462036
0.090986	-0.451660
0.091047	-0.458679
0.091108	-0.440674
0.091169	-0.448913
0.091230	-0.449219
0.091291	-0.472717
0.091352	-0.459595
0.091412	-0.453796
0.091473	-0.452881
0.091534	-0.476684
0.091595	-0.469055
0.091656	-0.439453
0.091717	-0.435486
0.091778	-0.433655
0.091839	-0.441589
0.091900	-0.455017
0.091961	-0.450439
0.092022	-0.449524
0.092083	-0.436096
0.092144	-0.443420
0.092205	-0.435181
0.092266	-0.417480
0.092327	-0.418396
0.092388	-0.412292
0.092448	-0.431824
0.092509	-0.458984
0.092570	-0.421448
0.092631	-0.425720
0.092692	-0.439758
0.092753	-0.465088
0.092814	-0.451050
0.092875	-0.451660
0.092936	-0.436096
0.092997	-0.441589
0.093058	-0.432739
0.093119	-0.440979
0.093180	-0.439758
0.093241	-0.459289
0.093302	-0.447082
0.093362	-0.424805
0.093423	-0.424499
0.093484	-0.436096
0.093545	-0.436401
0.093606	-0.412903
0.093667	-0.438538
0.093728	-0.438843
0.093789	-0.440979
0.093850	-0.454407
0.093911	-0.416260
0.093972	-0.414123
0.094033	-0.426941
0.094094	-0.432129
0.094155	-0.420837
0.094216	-0.404053
0.094277	-0.404663
0.094337	-0.455322
0.094398	-0.426330
0.094459	-0.435181
0.094520	-0.433960
0.094581	-0.428772
0.094642	-0.418701
0.094703	-0.424499
0.094764	-0.442200
0.094825	-0.443115
0.094886	-0.421753
0.094947	-0.424805
0.095008	-0.402527
0.095069	-0.394897
0.095130	-0.432129
0.095191	-0.421753
0.095252	-0.429687
0.095312	-0.437927
0.095373	-0.437927
0.095434	-0.408630
0.095495	-0.455627
0.095556	-0.430603
0.095617	-0.414429
0.095678	-0.418701
0.095739	-0.403747
0.095800	-0.421448
0.095861	-0.427856
0.095922	-0.429687
0.095983	-0.433960
0.096044	-0.423584
0.096105	-0.402222
0.096166	-0.443726
0.096227	-0.444641
0.096287	-0.417786
0.096348	-0.392151
0.096409	-0.419006
0.096470	-0.387268
0.096531	-0.415649
0.096592	-0.411072
0.096653	-0.399780
0.096714	-0.425415
0.096775	-0.425720
0.096836	-0.420227
0.096897	-0.433350
0.096958	-0.401916
0.097019	-0.394897
0.097080	-0.395203
0.097141	-0.390320
0.097202	-0.428467
0.097263	-0.426636
0.097323	-0.423279
0.097384	-0.394287
0.097445	-0.408020
0.097506	-0.409851
0.097567	-0.394897
0.097628	-0.394287
0.097689	-0.415955
0.097750	-0.404663
0.097811	-0.386658
0.097872	-0.387573
0.097933	-0.417175
0.097994	-0.397644
0.098055	-0.381470
0.098116	-0.406799
0.098177	-0.405884
0.098238	-0.411072
0.098298	-0.362244
0.098359	-0.418091
0.098420	-0.416565
0.098481	-0.399780
0.098542	-0.373230
0.098603	-0.408630
0.098664	-0.395508
0.098725	-0.395813
0.098786	-0.416565
0.098847	-0.389404
0.098908	-0.382080
0.098969	-0.395813
0.099030	-0.397034
0.099091	-0.362549
0.099152	-0.407715
0.099212	-0.380554
0.099273	-0.379333
0.099334	-0.383301
0.099395	-0.400391
0.099456	-0.401001
0.099517	-0.389709
0.099578	-0.388489
0.099639	-0.379639
0.099700	-0.415039
0.099761	-0.362244
0.099822	-0.359802
0.099883	-0.362854
0.099944	-0.353088
0.100005	-0.389709
0.100066	-0.370178
0.100127	-0.368652
0.100187	-0.392151
0.100248	-0.346374
0.100309	-0.352478
0.100370	-0.370788
0.100431	-0.374451
0.100492	-0.367737
0.100553	-0.388184
0.100614	-0.398865
0.100675	-0.394897
0.100736	-0.369263
0.100797	-0.366516
0.100858	-0.361328
0.100919	-0.360413
0.100980	-0.362549
0.101041	-0.394287
0.101102	-0.403747
0.101162	-0.332947
0.101223	-0.330505
0.101284	-0.331421
0.101345	-0.408935
0.101406	-0.382385
0.101467	-0.393677
0.101528	-0.393677
0.101589	-0.356750
0.101650	-0.381775
0.101711	-0.325928
0.101772	-0.323791
0.101833	-0.363159
0.101894	-0.331726
0.101955	-0.330505
0.102016	-0.376587
0.102077	-0.374145
0.102137	-0.337219
0.102198	-0.368652
0.102259	-0.332642
0.102320	-0.352173
0.102381	-0.350647
0.102442	-0.352173
0.102503	-0.345764
0.102564	-0.388794
0.102625	-0.386658
0.102686	-0.390320
0.102747	-0.324402
0.102808	-0.334167
0.102869	-0.338745
0.102930	-0.341186
0.102991	-0.346374
0.103052	-0.345764
0.103112	-0.339661
0.103173	-0.335083
0.103234	-0.346069
0.103295	-0.332336
0.103356	-0.354309
0.103417	-0.333862
0.103478	-0.332642
0.103539	-0.311279
0.103600	-0.390930
0.103661	-0.337524
0.103722	-0.338135
0.103783	-0.327148
0.103844	-0.328979
0.103905	-0.311279
0.103966	-0.288391
0.104027	-0.285034
0.104087	-0.338745
0.104148	-0.333252
0.104209	-0.359802
0.104270	-0.303955
0.104331	-0.337830
0.104392	-0.331421
0.104453	-0.281067
0.104514	-0.336609
0.104575	-0.335083
0.104636	-0.350647
0.104697	-0.338135
0.104758	-0.325317
0.104819	-0.313415
0.104880	-0.316772
0.104941	-0.302124
0.105002	-0.312500
0.105063	-0.308227
0.105123	-0.307312
0.105184	-0.336304
0.105245	-0.295105
0.105306	-0.299377
0.105367	-0.350647
0.105428	-0.350647
0.105489	-0.309143
0.105550	-0.313415
0.105611	-0.308227
0.105672	-0.307312
0.105733	-0.300293
0.105794	-0.296936
0.105855	-0.312500
0.105916	-0.287170
0.105977	-0.285644
0.106038	-0.261230
0.106098	-0.318909
0.106159	-0.328369
0.106220	-0.323486
0.106281	-0.297546
0.106342	-0.271301
0.106403	-0.305176
0.106464	-0.339355
0.106525	-0.335083
0.106586	-0.290527
0.106647	-0.342102
0.106708	-0.311584
0.106769	-0.299988
0.106830	-0.303955
0.106891	-0.325317
0.106952	-0.288086
0.107012	-0.281372
0.107073	-0.276184
0.107134	-0.330505
0.107195	-0.292053
0.107256	-0.295105
0.107317	-0.288391
0.107378	-0.288391
0.107439	-0.297241
0.107500	-0.264587
0.107561	-0.305481
0.107622	-0.302734
0.107683	-0.310059
0.107744	-0.311584
0.107805	-0.312195
0.107866	-0.289917
0.107927	-0.291443
0.107988	-0.264587
0.108048	-0.328369
0.108109	-0.335388
0.108170	-0.329590
0.108231	-0.298462
0.108292	-0.273132
0.108353	-0.309753
0.108414	-0.236511
0.108475	-0.236511
0.108536	-0.324097
0.108597	-0.274658
0.108658	-0.312805
0.108719	-0.333252
0.108780	-0.339050
0.108841	-0.297851
0.108902	-0.301208
0.108962	-0.272827
0.109023	-0.271301
0.109084	-0.304565
0.109145	-0.268860
0.109206	-0.283813
0.109267	-0.290527
0.109328	-0.287781
0.109389	-0.281372
0.109450	-0.241394
0.109511	-0.265198
0.109572	-0.263672
0.109633	-0.294800
0.109694	-0.266724
0.109755	-0.257263
0.109816	-0.255127
0.109877	-0.255432
0.109937	-0.276489
0.109998	-0.271912
0.110059	-0.293884
0.110120	-0.289307
0.110181	-0.288696
0.110242	-0.249023
0.110303	-0.274353
0.110364	-0.253906
0.110425	-0.251465
0.110486	-0.238342
0.110547	-0.260620
0.110608	-0.268860
0.110669	-0.267334
0.110730	-0.273743
0.110791	-0.294189
0.110852	-0.256958
0.110912	-0.254822
0.110973	-0.252991
0.111034	-0.247192
0.111095	-0.241089
0.111156	-0.305176
0.111217	-0.260315
0.111278	-0.259399
0.111339	-0.307007
0.111400	-0.252380
0.111461	-0.224609
0.111522	-0.222778
0.111583	-0.228577
0.111644	-0.202637
0.111705	-0.231018
0.111766	-0.270386
0.111827	-0.268555
0.111887	-0.238953
0.111948	-0.253296
0.112009	-0.234070
0.112070	-0.229187
0.112131	-0.236206
0.112192	-0.228882
0.112253	-0.229187
0.112314	-0.254211
0.112375	-0.249939
0.112436	-0.213623
0.112497	-0.217285
0.112558	-0.213013
0.112619	-0.219726
0.112680	-0.220032
0.112741	-0.214233
0.112802	-0.222473
0.112863	-0.236206
0.112923	-0.233765
0.112984	-0.256348
0.113045	-0.258179
0.113106	-0.204468
0.113167	-0.262451
0.113228	-0.240173
0.113289	-0.272522
0.113350	-0.234375
0.113411	-0.169067
0.113472	-0.166931
0.113533	-0.232544
0.113594	-0.177917
0.113655	-0.211487
0.113716	-0.201111
0.113777	-0.202942
0.113838	-0.217285
0.113898	-0.213928
0.113959	-0.175781
0.114020	-0.172119
0.114081	-0.221863
0.114142	-0.192261
0.114203	-0.210266
0.114264	-0.281982
0.114325	-0.279846
0.114386	-0.189209
0.114447	-0.205078
0.114508	-0.223694
0.114569	-0.177002
0.114630	-0.178833
0.114691	-0.186767
0.114752	-0.165405
0.114812	-0.168762
0.114873	-0.167541
0.114934	-0.206604
0.114995	-0.183105
0.115056	-0.163269
0.115117	-0.163879
0.115178	-0.167847
0.115239	-0.202331
0.115300	-0.176697
0.115361	-0.171204
0.115422	-0.167847
0.115483	-0.164795
0.115544	-0.202942
0.115605	-0.166931
0.115666	-0.207214
0.115727	-0.207519
0.115788	-0.211792
0.115848	-0.179443
0.115909	-0.130920
0.115970	-0.128479
0.116031	-0.140686
0.116092	-0.179748
0.116153	-0.180054
0.116214	-0.149536
0.116275	-0.151977
0.116336	-0.161743
0.116397	-0.182800
0.116458	-0.164795
0.116519	-0.160522
0.116580	-0.177612
0.116641	-0.153198
0.116702	-0.164490
0.116762	-0.155945
0.116823	-0.154724
0.116884	-0.151672
0.116945	-0.110779
0.117006	-0.147400
0.117067	-0.143433
0.117128	-0.142517
0.117189	-0.142822
0.117250	-0.161133
0.117311	-0.173645
0.117372	-0.171204
0.117433	-0.180054
0.117494	-0.159607
0.117555	-0.170898
0.117616	-0.155029
0.117677	-0.153809
0.117737	-0.135193
0.117798	-0.163269
0.117859	-0.138550
0.117920	-0.134277
0.117981	-0.150146
0.118042	-0.149536
0.118103	-0.129700
0.118164	-0.147705
0.118225	-0.146179
0.118286	-0.152893
0.118347	-0.151672
0.118408	-0.147400
0.118469	-0.100708
0.118530	-0.100708
0.118591	-0.118408
0.118652	-0.177002
0.118712	-0.170593
0.118773	-0.164795
0.118834	-0.120239
0.118895	-0.191040
0.118956	-0.162964
0.119017	-0.160522
0.119078	-0.122375
0.119139	-0.110779
0.119200	-0.114441
0.119261	-0.133667
0.119322	-0.131836
0.119383	-0.099792
0.119444	-0.091858
0.119505	-0.091858
0.119566	-0.109253
0.119627	-0.109863
0.119688	-0.127869
0.119748	-0.134888
0.119809	-0.098877
0.119870	-0.094604
0.119931	-0.093384
0.119992	-0.065613
0.120053	-0.117187
0.120114	-0.123596
0.120175	-0.122986
0.120236	-0.091247
0.120297	-0.101623
0.120358	-0.124512
0.120419	-0.122986
0.120480	-0.134582
0.120541	-0.120544
0.120602	-0.110168
0.120663	-0.104065
0.120723	-0.103455
0.120784	-0.112915
0.120845	-0.104980
0.120906	-0.147400
0.120967	-0.144958
0.121028	-0.113830
0.121089	-0.099182
0.121150	-0.099792
0.121211	-0.082092
0.121272	-0.080566
0.121333	-0.115051
0.121394	-0.093689
0.121455	-0.082397
0.121516	-0.102539
0.121577	-0.104370
0.121637	-0.117493
0.121698	-0.096741
0.121759	-0.115967
0.121820	-0.115051
0.121881	-0.116882
0.121942	-0.106506
0.122003	-0.109558
0.122064	-0.067139
0.122125	-0.066223
0.122186	-0.078430
0.122247	-0.064392
0.122308	-0.126343
0.122369	-0.085754
0.122430	-0.084534
0.122491	-0.118713
0.122552	-0.151062
0.122613	-0.118408
0.122673	-0.117798
0.122734	-0.100098
0.122795	-0.072632
0.122856	-0.068359
0.122917	-0.144653
0.122978	-0.144653
0.123039	-0.109253
0.123100	-0.126343
0.123161	-0.137634
0.123222	-0.135193
0.123283	-0.129700
0.123344	-0.076599
0.123405	-0.145264
0.123466	-0.100708
0.123527	-0.099792
0.123588	-0.111084
0.123648	-0.088806
0.123709	-0.119018
0.123770	-0.115967
0.123831	-0.068970
0.123892	-0.102539
0.123953	-0.122070
0.124014	-0.105286
0.124075	-0.103455
0.124136	-0.112915
0.124197	-0.081482
0.124258	-0.067444
0.124319	-0.128784
0.124380	-0.127258
0.124441	-0.108948
0.124502	-0.073242
0.124563	0.006714
0.124623	0.007935
0.124684	-0.093079
0.124745	-0.094910
0.124806	-0.083923
0.124867	-0.068664
0.124928	-0.069580
0.124989	-0.112305
0.125050	-0.061340
0.125111	-0.101013
0.125172	-0.099182
0.125233	-0.085754
0.125294	-0.108337
0.125355	-0.099487
0.125416	-0.111389
0.125477	-0.109863
0.125537	-0.085449
0.125598	-0.073547
0.125659	-0.119324
0.125720	-0.116577
0.125781	-0.076904
0.125842	-0.108948
0.125903	-0.075378
0.125964	-0.073852
0.126025	-0.075378
0.126086	-0.093994
0.126147	-0.045471
0.126208	-0.086365
0.126269	-0.075378
0.126330	-0.062561
0.126391	-0.056152
0.126452	-0.050659
0.126512	-0.073242
0.126573	-0.072327
0.126634	-0.100708
0.126695	-0.085754
0.126756	-0.063476
0.126817	-0.057068
0.126878	-0.056763
0.126939	-0.065918
0.127000	-0.039673
0.127061	-0.101013
0.127122	-0.098877
0.127183	-0.080871
0.127244	-0.001526
0.127305	-0.042725
0.127366	-0.056457
0.127427	-0.056152
0.127488	-0.056152
0.127548	-0.061340
0.127609	-0.053711
0.127670	-0.054016
0.127731	-0.078125
0.127792	-0.031128
0.127853	-0.057068
0.127914	-0.070801
0.127975	-0.069580
0.128036	-0.073242
0.128097	-0.061645
0.128158	-0.077820
0.128219	-0.053711
0.128280	-0.040283
0.128341	-0.079040
0.128402	-0.064087
0.128463	-0.070801
0.128523	-0.071106
0.128584	-0.050659
0.128645	-0.057373
0.128706	-0.098572
0.128767	-0.077515
0.128828	-0.077820
0.128889	-0.059814
0.128950	-0.115662
0.129011	-0.075684
0.129072	-0.077209
0.129133	-0.036926
0.129194	-0.031738
0.129255	-0.034180
0.129316	-0.045776
0.129377	-0.047302
0.129438	-0.085754
0.129498	-0.079040
0.129559	-0.014343
0.129620	-0.014038
0.129681	-0.073242
0.129742	-0.042419
0.129803	-0.072327
0.129864	-0.033569
0.129925	-0.033569
0.129986	-0.061340
0.130047	-0.080566
0.130108	-0.064392
0.130169	-0.118408
0.130230	-0.093689
0.130291	-0.078735
0.130352	-0.060120
0.130413	-0.088196
0.130473	-0.088196
0.130534	-0.042725
0.130595	-0.073547
0.130656	-0.055847
0.130717	-0.112915
0.130778	-0.114136
0.130839	-0.112915
0.130900	-0.081482
0.130961	-0.069275
0.131022	-0.069580
0.131083	-0.093994
0.131144	-0.100098
0.131205	-0.057068
0.131266	-0.070190
0.131327	-0.069580
0.131387	-0.016785
0.131448	-0.031433
0.131509	-0.027771
0.131570	-0.027771
0.131631	-0.071411
0.131692	-0.064087
0.131753	-0.041809
0.131814	-0.039673
0.131875	-0.039368
0.131936	-0.077209
0.131997	-0.080261
0.132058	-0.034790
0.132119	-0.038452
0.132180	-0.052185
0.132241	-0.039978
0.132302	-0.068359
0.132363	-0.036011
0.132423	-0.034790
0.132484	-0.068664
0.132545	-0.086365
0.132606	-0.041809
0.132667	-0.039062
0.132728	-0.038757
0.132789	-0.038452
0.132850	-0.052490
0.132911	-0.073852
0.132972	-0.068664
0.133033	-0.046997
0.133094	-0.030517
0.133155	-0.062561
0.133216	-0.052490
0.133277	-0.053100
0.133337	-0.121460
0.133398	-0.099182
0.133459	-0.056763
0.133520	-0.053100
0.133581	-0.050964
0.133642	-0.048828
0.133703	-0.038452
0.133764	-0.049438
0.133825	-0.052185
0.133886	-0.061951
0.133947	-0.023193
0.134008	-0.050659
0.134069	-0.055237
0.134130	-0.046997
0.134191	-0.028992
0.134252	-0.057983
0.134313	-0.019531
0.134373	-0.017700
0.134434	-0.078735
0.134495	-0.059204
0.134556	-0.050354
0.134617	-0.037231
0.134678	-0.037537
0.134739	-0.046997
0.134800	-0.024109
0.134861	-0.051575
0.134922	-0.052490
0.134983	-0.032654
0.135044	-0.056152
0.135105	-0.031433
0.135166	-0.054626
0.135227	-0.055847
0.135288	-0.052795
0.135348	-0.030212
0.135409	-0.050659
0.135470	-0.051880
0.135531	-0.070190
0.135592	-0.047913
0.135653	-0.061035
0.135714	-0.032654
0.135775	-0.034180
0.135836	-0.048828
0.135897	-0.060425
0.135958	-0.053100
0.136019	-0.051575
0.136080	-0.007324
0.136141	-0.052185
0.136202	-0.031128
0.136263	-0.042419
0.136323	-0.040283
0.136384	-0.082092
0.136445	-0.038452
0.136506	-0.039062
0.136567	-0.047302
0.136628	-0.049133
0.136689	-0.056152
0.136750	-0.035400
0.136811	-0.046997
0.136872	-0.045166
0.136933	-0.061951
0.136994	-0.058288
0.137055	-0.063782
0.137116	-0.064697
0.137177	-0.065918
0.137238	-0.080261
0.137298	-0.078125
0.137359	-0.048218
0.137420	-0.047607
0.137481	-0.060425
0.137542	-0.049133
0.137603	-0.076904
0.137664	-0.055847
0.137725	-0.056457
0.137786	-0.076294
0.137847	-0.062256
0.137908	-0.019226
0.137969	-0.019531
0.138030	-0.044250
0.138091	-0.065308
0.138152	-0.044556
0.138213	-0.104065
0.138273	-0.103149
0.138334	-0.058288
0.138395	-0.064392
0.138456	-0.062561
0.138517	-0.079040
0.138578	-0.082092
0.138639	-0.083008
0.138700	-0.066528
0.138761	-0.051880
0.138822	-0.052795
0.138883	-0.089111
0.138944	-0.090332
0.139005	-0.092773
0.139066	-0.058288
0.139127	-0.056152
0.139188	-0.025635
0.139248	-0.059814
0.139309	-0.058899
0.139370	-0.057678
0.139431	-0.065308
0.139492	-0.037842
0.139553	-0.108032
0.139614	-0.031128
0.139675	-0.031128
0.139736	-0.054321
0.139797	-0.119629
0.139858	-0.054016
0.139919	-0.053100
0.139980	-0.133057
0.140041	-0.071411
0.140102	-0.076904
0.140163	-0.037537
0.140223	-0.036316
0.140284	-0.079346
0.140345	-0.066833
0.140406	-0.072327
0.140467	-0.063171
0.140528	-0.065308
0.140589	-0.077820
0.140650	-0.085449
0.140711	-0.075989
0.140772	-0.075073
0.140833	-0.063782
0.140894	-0.054626
0.140955	-0.062256
0.141016	-0.091553
0.141077	-0.090332
0.141137	-0.058288
0.141198	-0.057068
0.141259	-0.073242
0.141320	-0.072937
0.141381	-0.077515
0.141442	-0.084839
0.141503	-0.094604
0.141564	-0.085144
0.141625	-0.084839
0.141686	-0.093079
0.141747	-0.092163
0.141808	-0.065308
0.141869	-0.061035
0.141930	-0.095520
0.141991	-0.059814
0.142052	-0.055847
0.142113	-0.078125
0.142173	-0.079040
0.142234	-0.108948
0.142295	-0.060120
0.142356	-0.069885
0.142417	-0.085449
0.142478	-0.087585
0.142539	-0.068664
0.142600	-0.125122
0.142661	-0.062561
0.142722	-0.063782
0.142783	-0.042114
0.142844	-0.052185
0.142905	-0.016785
0.142966	-0.093384
0.143027	-0.091553
0.143088	-0.076294
0.143148	-0.063782
0.143209	-0.097046
0.143270	-0.095825
0.143331	-0.078735
0.143392	-0.080566
0.143453	-0.080261
0.143514	-0.067444
0.143575	-0.069275
0.143636	-0.071716
0.143697	-0.059204
0.143758	-0.048218
0.143819	-0.048218
0.143880	-0.060730
0.143941	-0.064392
0.144002	-0.082092
0.144063	-0.091858
0.144123	-0.090027
0.144184	-0.092773
0.144245	-0.073852
0.144306	-0.089111
0.144367	-0.117493
0.144428	-0.116882
0.144489	-0.129394
0.144550	-0.086365
0.144611	-0.126648
0.144672	-0.124817
0.144733	-0.112610
0.144794	-0.090942
0.144855	-0.097351
0.144916	-0.108337
0.144977	-0.108948
0.145038	-0.100098
0.145098	-0.093384
0.145159	-0.101623
0.145220	-0.101929
0.145281	-0.098267
0.145342	-0.124206
0.145403	-0.096435
0.145464	-0.105286
0.145525	-0.104065
0.145586	-0.085449
0.145647	-0.084228
0.145708	-0.096741
0.145769	-0.095215
0.145830	-0.125122
0.145891	-0.104675
0.145952	-0.098572
0.146013	-0.057678
0.146073	-0.054932
0.146134	-0.101013
0.146195	-0.105286
0.146256	-0.101623
0.146317	-0.098877
0.146378	-0.099792
0.146439	-0.078735
0.146500	-0.107422
0.146561	-0.119018
0.146622	-0.117798
0.146683	-0.122375
0.146744	-0.112610
0.146805	-0.133362
0.146866	-0.137329
0.146927	-0.138245
0.146988	-0.118713
0.147048	-0.115662
0.147109	-0.110474
0.147170	-0.108948
0.147231	-0.127563
0.147292	-0.128479
0.147353	-0.106811
0.147414	-0.075378
0.147475	-0.074463
0.147536	-0.114746
0.147597	-0.112915
0.147658	-0.086670
0.147719	-0.083618
0.147780	-0.086670
0.147841	-0.156250
0.147902	-0.086975
0.147963	-0.111694
0.148023	-0.110779
0.148084	-0.140686
0.148145	-0.112610
0.148206	-0.128784
0.148267	-0.123596
0.148328	-0.129700
0.148389	-0.131836
0.148450	-0.132141
0.148511	-0.104675
0.148572	-0.104370
0.148633	-0.116882
0.148694	-0.093079
0.148755	-0.093384
0.148816	-0.114441
0.148877	-0.113830
0.148938	-0.123291
0.148998	-0.128174
0.149059	-0.107422
0.149120	-0.103149
0.149181	-0.131836
0.149242	-0.139465
0.149303	-0.148926
0.149364	-0.098267
0.149425	-0.097656
0.149486	-0.099487
0.149547	-0.140076
0.149608	-0.116577
0.149669	-0.114136
0.149730	-0.166016
0.149791	-0.132141
0.149852	-0.153809
0.149913	-0.099182
0.149973	-0.097046
0.150034	-0.117798
0.150095	-0.115356
0.150156	-0.143127
0.150217	-0.143433
0.150278	-0.145264
0.150339	-0.125427
0.150400	-0.141296
0.150461	-0.126648
0.150522	-0.126648
0.150583	-0.115051
0.150644	-0.133057
0.150705	-0.205688
0.150766	-0.146789
0.150827	-0.144043
0.150888	-0.125122
0.150948	-0.160217
0.151009	-0.134582
0.151070	-0.132751
0.151131	-0.124512
0.151192	-0.118713
0.151253	-0.150757
0.151314	-0.153198
0.151375	-0.151367
0.151436	-0.149536
0.151497	-0.198364
0.151558	-0.139465
0.151619	-0.136108
0.151680	-0.153809
0.151741	-0.115662
0.151802	-0.177002
0.151863	-0.104675
0.151923	-0.101929
0.151984	-0.176086
0.152045	-0.165100
0.152106	-0.128479
0.152167	-0.154419
0.152228	-0.156250
0.152289	-0.181274
0.152350	-0.177917
0.152411	-0.122681
0.152472	-0.120850
0.152533	-0.156555
0.152594	-0.170898
0.152655	-0.178223
0.152716	-0.167236
0.152777	-0.166016
0.152838	-0.167541
0.152898	-0.144043
0.152959	-0.145874
0.153020	-0.141601
0.153081	-0.178528
0.153142	-0.140076
0.153203	-0.149536
0.153264	-0.169067
0.153325	-0.166016
0.153386	-0.130615
0.153447	-0.157471
0.153508	-0.216064
0.153569	-0.212707
0.153630	-0.184631
0.153691	-0.157471
0.153752	-0.166626
0.153813	-0.158081
0.153873	-0.155334
0.153934	-0.186767
0.153995	-0.136108
0.154056	-0.175476
0.154117	-0.180054
0.154178	-0.183411
0.154239	-0.173035
0.154300	-0.146789
0.154361	-0.195312
0.154422	-0.193481
0.154483	-0.179443
0.154544	-0.146484
0.154605	-0.176697
0.154666	-0.172424
0.154727	-0.173035
0.154787	-0.187988
0.154848	-0.162353
0.154909	-0.152588
0.154970	-0.151977
0.155031	-0.157471
0.155092	-0.199890
0.155153	-0.206909
0.155214	-0.184326
0.155275	-0.183105
0.155336	-0.189514
0.155397	-0.181274
0.155458	-0.167847
0.155519	-0.164490
0.155580	-0.196533
0.155641	-0.214233
0.155702	-0.187988
0.155762	-0.172424
0.155823	-0.171509
0.155884	-0.203552
0.155945	-0.218811
0.156006	-0.252685
0.156067	-0.174560
0.156128	-0.179748
0.156189	-0.218811
0.156250	-0.210266
0.156311	-0.209045
0.156372	-0.206604
0.156433	-0.213013
0.156494	-0.227356
0.156555	-0.246277
0.156616	-0.210876
0.156677	-0.210571
0.156738	-0.195007
0.156798	-0.177612
0.156859	-0.216675
0.156920	-0.215149
0.156981	-0.203552
0.157042	-0.188293
0.157103	-0.207214
0.157164	-0.216675
0.157225	-0.216675
0.157286	-0.218811
0.157347	-0.230408
0.157408	-0.230408
0.157469	-0.227966
0.157530	-0.196838
0.157591	-0.233154
0.157652	-0.149841
0.157713	-0.226440
0.157773	-0.224609
0.157834	-0.176086
0.157895	-0.200500
0.157956	-0.190430
0.158017	-0.213013
0.158078	-0.215454
0.158139	-0.225525
0.158200	-0.203552
0.158261	-0.176086
0.158322	-0.172729
0.158383	-0.256042
0.158444	-0.220642
0.158505	-0.211182
0.158566	-0.234375
0.158627	-0.237121
0.158688	-0.201721
0.158748	-0.252685
0.158809	-0.223083
0.158870	-0.222168
0.158931	-0.207214
0.158992	-0.219421
0.159053	-0.271301
0.159114	-0.267639
0.159175	-0.269775
0.159236	-0.236206
0.159297	-0.181885
0.159358	-0.210266
0.159419	-0.205994
0.159480	-0.204163
0.159541	-0.195312
0.159602	-0.229492
0.159663	-0.202942
0.159723	-0.204163
0.159784	-0.252991
0.159845	-0.245056
0.159906	-0.209656
0.159967	-0.247192
0.160028	-0.224914
0.160089	-0.265503
0.160150	-0.250854
0.160211	-0.250854
0.160272	-0.249329
0.160333	-0.224914
0.160394	-0.261536
0.160455	-0.225220
0.160516	-0.225830
0.160577	-0.226440
0.160638	-0.257568
0.160698	-0.233154
0.160759	-0.256348
0.160820	-0.253296
0.160881	-0.246582
0.160942	-0.270996
0.161003	-0.252991
0.161064	-0.240478
0.161125	-0.242309
0.161186	-0.279541
0.161247	-0.250244
0.161308	-0.209045
0.161369	-0.204163
0.161430	-0.247192
0.161491	-0.243530
0.161552	-0.259399
0.161613	-0.257568
0.161673	-0.254517
0.161734	-0.265198
0.161795	-0.249329
0.161856	-0.288696
0.161917	-0.292969
0.161978	-0.274963
0.162039	-0.311279
0.162100	-0.242920
0.162161	-0.263061
0.162222	-0.260620
0.162283	-0.262756
0.162344	-0.205994
0.162405	-0.237732
0.162466	-0.230713
0.162527	-0.230102
0.162588	-0.269470
0.162648	-0.250854
0.162709	-0.271606
0.162770	-0.269775
0.162831	-0.269775
0.162892	-0.271606
0.162953	-0.253296
0.163014	-0.285644
0.163075	-0.284119
0.163136	-0.291443
0.163197	-0.285339
0.163258	-0.275879
0.163319	-0.274048
0.163380	-0.264282
0.163441	-0.277405
0.163502	-0.289917
0.163562	-0.275879
0.163623	-0.274658
0.163684	-0.306091
